codigo_oferta;codigo_curso;nome_curso;grau_curso;turno_curso;numero_vagas;nome_campus;cidade_campus;uf_campus;nome_ies;sigla_ies;min_ciencias_natureza;peso_ciencias_natureza;min_ciencias_humanas;peso_ciencias_humanas;min_linguagens;peso_linguagens;min_matematica;peso_matematica;min_redacao;peso_redacao;media_minima
187920;5000682;ABI - COMUNICAÇÃO SOCIAL;Área Básica de Ingresso (ABI);Noturno;40;PRAIA VERMELHA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187917;5000469;ABI - ENGENHARIA;Área Básica de Ingresso (ABI);Integral;120;CAMPUS UFRJ - MACAÉ;Macaé;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;2.00;.01;2.00;.01;4.00;300.00;3.00;.01
187921;5000775;ABI - FILOSOFIA;Área Básica de Ingresso (ABI);Integral;40;LARGO SÃO FRANCISCO;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187741;14365;ADMINISTRAÇÃO;Bacharelado;Integral;80;PRAIA VERMELHA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;4.00;.01;1.00;.01;4.00;300.00;3.00;.01
187537;14333;ARQUITETURA E URBANISMO;Bacharelado;Integral;120;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;4.00;.01;2.00;.01;4.00;300.00;3.00;.01
187754;23965;ARTES CÊNICAS - CENOGRAFIA;Bacharelado;Integral;15;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187756;23977;ARTES CÊNICAS - DIREÇÃO TEATRAL;Bacharelado;Integral;15;PRAIA VERMELHA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187763;35557;ARTES CÊNICAS - INDUMENTÁRIA;Bacharelado;Integral;15;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187904;1175204;ARTES VISUAIS - ESCULTURA;Bacharelado;Integral;20;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187528;14324;ASTRONOMIA;Bacharelado;Integral;20;OBSERVATÓRIO DO VALONGO;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;3.00;.01;1.00;.01;1.00;.01;3.00;300.00;3.00;.01
187830;99321;BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO;Bacharelado;Vespertino;40;PRAIA VERMELHA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187826;85783;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;50;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;3.00;.01;5.00;.01;5.00;300.00;3.00;.01
187535;14331;CIÊNCIAS ATUARIAIS;Bacharelado;Integral;25;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;2.00;.01;2.00;.01;5.00;300.00;3.00;.01
187769;44900;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;40;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;1.00;.01;2.00;.01;2.00;300.00;3.00;.01
187770;44900;CIÊNCIAS BIOLÓGICAS;Licenciatura;Integral;20;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;1.00;.01;2.00;.01;2.00;300.00;3.00;.01
187829;99287;CIÊNCIAS BIOLÓGICAS;Licenciatura;Integral;20;CAMPUS UFRJ - MACAÉ;Macaé;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;1.00;.01;1.00;.01;1.00;300.00;3.00;.01
187905;1180207;CIÊNCIAS BIOLÓGICAS;Bacharelado;Integral;20;CAMPUS UFRJ - MACAÉ;Macaé;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;1.00;.01;1.00;.01;1.00;300.00;3.00;.01
187850;112584;CIÊNCIAS BIOLÓGICAS: BIOFÍSICA;Bacharelado;Integral;30;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;1.00;.01;1.00;.01;3.00;300.00;3.00;.01
187891;1114292;CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA;Bacharelado;Integral;50;PÓLO DE XERÉM;Duque de Caxias;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;3.00;.01;1.00;.01;2.00;.01;3.00;300.00;3.00;.01
187851;112586;CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA;Bacharelado;Integral;50;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;1.00;.01;2.00;.01;1.00;300.00;3.00;.01
187849;112582;CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA;Bacharelado;Integral;42;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;1.00;.01;2.00;.01;1.00;300.00;3.00;.01
187740;14364;CIÊNCIAS CONTÁBEIS;Bacharelado;Integral;90;PRAIA VERMELHA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;4.00;.01;1.00;.01;4.00;300.00;3.00;.01
187742;14366;CIÊNCIAS ECONÔMICAS;Bacharelado;Noturno;40;PRAIA VERMELHA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;1.00;.01;3.00;300.00;3.00;.01
187743;14366;CIÊNCIAS ECONÔMICAS;Bacharelado;Integral;80;PRAIA VERMELHA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;1.00;.01;3.00;300.00;3.00;.01
187857;116844;CIÊNCIAS MATEMÁTICAS E DA TERRA;Bacharelado;Integral;140;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;1.00;.01;2.00;.01;2.00;300.00;3.00;.01
187722;14348;CIÊNCIAS SOCIAIS;Licenciatura;Noturno;60;LARGO SÃO FRANCISCO;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187876;314348;CIÊNCIAS SOCIAIS;Bacharelado;Integral;60;LARGO SÃO FRANCISCO;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187538;14337;COMPOSIÇÃO DE INTERIOR;Bacharelado;Integral;15;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;2.00;300.00;3.00;.01
187719;14338;COMPOSIÇÃO PAISAGÍSTICA;Bacharelado;Integral;10;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;2.00;300.00;3.00;.01
187856;116842;COMUNICAÇÃO VISUAL DESIGN;Bacharelado;Integral;36;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187893;1114294;CONSERVAÇÃO E RESTAURAÇÃO;Bacharelado;Integral;20;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187749;14372;DANÇA;Bacharelado;Noturno;20;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187878;1107284;DANÇA;Licenciatura;Noturno;20;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187895;1114299;DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL;Bacharelado;Noturno;60;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187762;33825;DESENHO INDUSTRIAL - PROJETO DE PRODUTO;Bacharelado;Integral;25;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;2.00;.01;1.00;.01;1.00;300.00;3.00;.01
187738;14363;DIREITO;Bacharelado;Noturno;75;FACULDADE DE DIREITO;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187739;14363;DIREITO;Bacharelado;Integral;180;FACULDADE DE DIREITO;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187760;30273;EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS;Licenciatura;Integral;20;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187755;23969;EDUCAÇÃO ARTÍSTICA - DESENHO;Licenciatura;Integral;18;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;1.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187766;44892;EDUCAÇÃO FÍSICA;Bacharelado;Noturno;50;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;2.00;.01;1.00;.01;1.00;300.00;3.00;.01
187767;44892;EDUCAÇÃO FÍSICA;Bacharelado;Integral;40;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;2.00;.01;1.00;.01;1.00;300.00;3.00;.01
187768;44893;EDUCAÇÃO FÍSICA;Licenciatura;Integral;100;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;2.00;.01;1.00;.01;1.00;300.00;3.00;.01
187758;26611;ENFERMAGEM;Bacharelado;Integral;72;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;2.00;.01;2.00;.01;1.00;300.00;3.00;.01
187863;121848;ENFERMAGEM E OBSTETRÍCIA;Bacharelado;Integral;40;CAMPUS UFRJ - MACAÉ;Macaé;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;1.00;.01;1.00;.01;1.00;300.00;3.00;.01
187820;83486;ENGENHARIA AMBIENTAL;Bacharelado;Integral;40;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187727;14351;ENGENHARIA CIVIL;Bacharelado;Integral;70;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187824;83910;ENGENHARIA DE ALIMENTOS;Bacharelado;Integral;20;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;1.00;.01;5.00;300.00;3.00;.01
187825;83936;ENGENHARIA DE BIOPROCESSOS;Bacharelado;Integral;20;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;1.00;.01;5.00;300.00;3.00;.01
187821;83904;ENGENHARIA DE COMPUTAÇÃO E INFORMAÇÃO;Bacharelado;Integral;35;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187822;83906;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;Bacharelado;Integral;35;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187746;14368;ENGENHARIA DE MATERIAIS;Bacharelado;Integral;50;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187823;83908;ENGENHARIA DE PETRÓLEO;Bacharelado;Integral;40;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187728;14352;ENGENHARIA DE PRODUÇÃO;Bacharelado;Integral;45;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187726;14350;ENGENHARIA ELÉTRICA;Bacharelado;Integral;45;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187828;85825;ENGENHARIA ELETRÔNICA E DE COMPUTAÇÃO;Bacharelado;Integral;45;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187916;1483752;ENGENHARIA MATEMÁTICA;Bacharelado;Integral;20;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;3.00;.01;5.00;300.00;1.00;.01
187731;14355;ENGENHARIA MECÂNICA;Bacharelado;Integral;60;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187729;14353;ENGENHARIA METALÚRGICA;Bacharelado;Integral;50;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187730;14354;ENGENHARIA NAVAL E OCEÂNICA;Bacharelado;Integral;40;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187892;1114293;ENGENHARIA NUCLEAR;Bacharelado;Integral;40;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187744;14367;ENGENHARIA QUÍMICA;Bacharelado;Noturno;30;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;1.00;.01;5.00;300.00;3.00;.01
187745;14367;ENGENHARIA QUÍMICA;Bacharelado;Integral;58;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;1.00;.01;5.00;300.00;3.00;.01
187534;14330;ESTATÍSTICA;Bacharelado;Integral;15;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;3.00;.01;1.00;.01;2.00;.01;5.00;300.00;3.00;.01
187747;14369;FARMÁCIA;Bacharelado;Noturno;80;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;1.00;.01;2.00;.01;2.00;300.00;3.00;.01
187748;14369;FARMÁCIA;Bacharelado;Integral;80;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;1.00;.01;2.00;.01;2.00;300.00;3.00;.01
187860;120922;FARMÁCIA;Bacharelado;Integral;50;CAMPUS UFRJ - MACAÉ;Macaé;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;2.00;.01;1.00;.01;2.00;.01;2.00;300.00;3.00;.01
187527;14323;FÍSICA;Bacharelado;Integral;40;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;1.00;.01;5.00;300.00;3.00;.01
187765;44363;FÍSICA;Licenciatura;Noturno;40;CIDADE UNIVERSITÁRIA;Rio de Janeiro;RJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;.01;4.00;.01;1.00;.01;1.00;.01;5.00;300.00;3.00;.01
